Country Name,Country Code,Indicator Name,Indicator Code,2014
Turkey,TUR,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,110.0985102
Turkey,TUR,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,93.82230293
Uganda,UGA,Annual wage for skilled female workers (US$ Dollars),w_F_skl,111863.7145
Uganda,UGA,Annual wage for skilled male workers (US$ Dollars),w_M_skl,162605.5626
Uganda,UGA,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,62115.46882
Uganda,UGA,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,105004.0059
Uganda,UGA,Labor volume for skilled females (millions),v_F_skl,1266350.051
Uganda,UGA,Labor volume for skilled males (millions),v_M_skl,3178172.857
Uganda,UGA,Labor volume for unskilled females (millions),v_F_nsk,3996307.396
Uganda,UGA,Labor volume for unskilled male (millions),v_M_nsk,5768478.695
Uganda,UGA,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,8.354222952
Uganda,UGA,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,11.81793643
Uganda,UGA,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,18.21889612
Uganda,UGA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,26.60894449
Uganda,UGA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,15498.8265
Uganda,UGA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,9417.995588
Uganda,UGA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,113.8255327
Uganda,UGA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,102.1093228
Ukraine,UKR,Annual wage for skilled female workers (US$ Dollars),w_F_skl,213997.3684
Ukraine,UKR,Annual wage for skilled male workers (US$ Dollars),w_M_skl,263740.2237
Ukraine,UKR,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,155498.8356
Ukraine,UKR,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,221021.7696
Ukraine,UKR,Labor volume for skilled females (millions),v_F_skl,8824836.433
Ukraine,UKR,Labor volume for skilled males (millions),v_M_skl,11803810.07
Ukraine,UKR,Labor volume for unskilled females (millions),v_F_nsk,195611.805
Ukraine,UKR,Labor volume for unskilled male (millions),v_M_nsk,119200.6917
Ukraine,UKR,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,20.62403969
Ukraine,UKR,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,0.583538601
Ukraine,UKR,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,43.36043919
Ukraine,UKR,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,0.431982518
Ukraine,UKR,Value-added from Capital in GTAP10P3COD,gtap10VACapital,40063.7688
Ukraine,UKR,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,52812.53984
Ukraine,UKR,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,90.33955722
Ukraine,UKR,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,77.53454437
United Arab Emirates,ARE,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1552012.824
United Arab Emirates,ARE,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1902755.073
United Arab Emirates,ARE,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,967673.2426
United Arab Emirates,ARE,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1489152.91
United Arab Emirates,ARE,Labor volume for skilled females (millions),v_F_skl,718827.4869
United Arab Emirates,ARE,Labor volume for skilled males (millions),v_M_skl,1380886.736
United Arab Emirates,ARE,Labor volume for unskilled females (millions),v_F_nsk,615014.5233
United Arab Emirates,ARE,Labor volume for unskilled male (millions),v_M_nsk,3849461.253
United Arab Emirates,ARE,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.245895989
United Arab Emirates,ARE,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.006003346
United Arab Emirates,ARE,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.51226524
United Arab Emirates,ARE,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.23583542
United Arab Emirates,ARE,Value-added from Capital in GTAP10P3COD,gtap10VACapital,264025.2428
United Arab Emirates,ARE,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,97850.65441
United Arab Emirates,ARE,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,103.8439515
United Arab Emirates,ARE,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,81.95222945
United Kingdom,GBR,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3385411.165
United Kingdom,GBR,Annual wage for skilled male workers (US$ Dollars),w_M_skl,4457039.033
United Kingdom,GBR,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,2267469.463
United Kingdom,GBR,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,3117811.877
United Kingdom,GBR,Labor volume for skilled females (millions),v_F_skl,6137947.387
United Kingdom,GBR,Labor volume for skilled males (millions),v_M_skl,8795632.017
United Kingdom,GBR,Labor volume for unskilled females (millions),v_F_nsk,2999619.454
United Kingdom,GBR,Labor volume for unskilled male (millions),v_M_nsk,15210512.14
United Kingdom,GBR,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.345393924
United Kingdom,GBR,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.042490346
United Kingdom,GBR,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.30251511
United Kingdom,GBR,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.30960062
United Kingdom,GBR,Value-added from Capital in GTAP10P3COD,gtap10VACapital,1150172.821
United Kingdom,GBR,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,1104185.324
United Kingdom,GBR,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
United Kingdom,GBR,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
United States of America,USA,Annual wage for skilled female workers (US$ Dollars),w_F_skl,2950049.287
United States of America,USA,Annual wage for skilled male workers (US$ Dollars),w_M_skl,3672722.161
United States of America,USA,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1846505.382
United States of America,USA,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,2225349.888
United States of America,USA,Labor volume for skilled females (millions),v_F_skl,51891171.86
United States of America,USA,Labor volume for skilled males (millions),v_M_skl,53251385.58
United States of America,USA,Labor volume for unskilled females (millions),v_F_nsk,23325041.54
United States of America,USA,Labor volume for unskilled male (millions),v_M_nsk,31216815.02
United States of America,USA,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,12.94697898
United States of America,USA,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,9.952676017
United States of America,USA,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,21.37424295
United States of America,USA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,20.72610205
United States of America,USA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,4250040.586
United States of America,USA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,10211584.01
United States of America,USA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,104.092734
United States of America,USA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,108.5763287
Uruguay,URY,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1096530.555
Uruguay,URY,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1438370.888
Uruguay,URY,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,647998.9914
Uruguay,URY,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,874893.2224
Uruguay,URY,Labor volume for skilled females (millions),v_F_skl,301554.0108
Uruguay,URY,Labor volume for skilled males (millions),v_M_skl,184998.5984
Uruguay,URY,Labor volume for unskilled females (millions),v_F_nsk,507586.4471
Uruguay,URY,Labor volume for unskilled male (millions),v_M_nsk,758171.9436
Uruguay,URY,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.003815761
Uruguay,URY,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,14.05210441
Uruguay,URY,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,6.851518932
Uruguay,URY,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,38.0925609
Uruguay,URY,Value-added from Capital in GTAP10P3COD,gtap10VACapital,23472.17635
Uruguay,URY,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,17946.64805
Uruguay,URY,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,113.8270533
Uruguay,URY,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,107.4843387
"Venezuela, RB",VEN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1412111.36
"Venezuela, RB",VEN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1368196.934
"Venezuela, RB",VEN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,850905.6574
"Venezuela, RB",VEN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1144305.668
"Venezuela, RB",VEN,Labor volume for skilled females (millions),v_F_skl,2384891.799
"Venezuela, RB",VEN,Labor volume for skilled males (millions),v_M_skl,1896329.161
"Venezuela, RB",VEN,Labor volume for unskilled females (millions),v_F_nsk,3055577.684
"Venezuela, RB",VEN,Labor volume for unskilled male (millions),v_M_nsk,6760571.357
"Venezuela, RB",VEN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,5.416625773
"Venezuela, RB",VEN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,10.3513311
"Venezuela, RB",VEN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,7.576699137
"Venezuela, RB",VEN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,41.65534399
"Venezuela, RB",VEN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,202883.1152
"Venezuela, RB",VEN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,250075.0257
"Venezuela, RB",VEN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,107.801631
"Venezuela, RB",VEN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,77.15102376
Vietnam,VNM,Annual wage for skilled female workers (US$ Dollars),w_F_skl,251340.0596
Vietnam,VNM,Annual wage for skilled male workers (US$ Dollars),w_M_skl,247328.6295
Vietnam,VNM,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,143051.3755
Vietnam,VNM,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,155371.9701
Vietnam,VNM,Labor volume for skilled females (millions),v_F_skl,5829572.579
Vietnam,VNM,Labor volume for skilled males (millions),v_M_skl,11472686.8
Vietnam,VNM,Labor volume for unskilled females (millions),v_F_nsk,5223567.41
Vietnam,VNM,Labor volume for unskilled male (millions),v_M_nsk,32830110.21
Vietnam,VNM,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.324354223
Vietnam,VNM,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.0334874
Vietnam,VNM,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.36838564
Vietnam,VNM,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.27377274
Vietnam,VNM,Value-added from Capital in GTAP10P3COD,gtap10VACapital,64422.04596
Vietnam,VNM,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,74143.83951
Vietnam,VNM,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,113.7834354
Vietnam,VNM,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,102.3465006
Zambia,ZMB,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3826417.345
Zambia,ZMB,Annual wage for skilled male workers (US$ Dollars),w_M_skl,3034286.16
Zambia,ZMB,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,2229799.442
Zambia,ZMB,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,2521650.939
Zambia,ZMB,Labor volume for skilled females (millions),v_F_skl,855839.1326
Zambia,ZMB,Labor volume for skilled males (millions),v_M_skl,3719202.057
Zambia,ZMB,Labor volume for unskilled females (millions),v_F_nsk,560881.6984
Zambia,ZMB,Labor volume for unskilled male (millions),v_M_nsk,1245947.112
Zambia,ZMB,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.279181944
Zambia,ZMB,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.700483778
Zambia,ZMB,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,34.75545745
Zambia,ZMB,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,17.26487683
Zambia,ZMB,Value-added from Capital in GTAP10P3COD,gtap10VACapital,9892.881507
Zambia,ZMB,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,14918.99289
Zambia,ZMB,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,110.8693518
Zambia,ZMB,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,77.35820562
Zimbabwe,ZWE,Annual wage for skilled female workers (US$ Dollars),w_F_skl,253532.2736
Zimbabwe,ZWE,Annual wage for skilled male workers (US$ Dollars),w_M_skl,218905.1242
Zimbabwe,ZWE,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,147956.7147
Zimbabwe,ZWE,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,183219.5881
Zimbabwe,ZWE,Labor volume for skilled females (millions),v_F_skl,1740764.067
Zimbabwe,ZWE,Labor volume for skilled males (millions),v_M_skl,3983147.035
Zimbabwe,ZWE,Labor volume for unskilled females (millions),v_F_nsk,549423.2398
Zimbabwe,ZWE,Labor volume for unskilled male (millions),v_M_nsk,1218348.658
Zimbabwe,ZWE,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,9.605963308
Zimbabwe,ZWE,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,5.188190742
Zimbabwe,ZWE,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,35.57599641
Zimbabwe,ZWE,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,14.62984954
Zimbabwe,ZWE,Value-added from Capital in GTAP10P3COD,gtap10VACapital,5808.650906
Zimbabwe,ZWE,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,6436.721051
